timestamp_ms,alpha,beta,gamma,a,b,c
1765810703401,278.3,1.2000000000000002,1.3,-47.28398395203964,-88.23088924070815,-124.40240139812806
1765810703417,279.1,1.2000000000000002,1.3,-47.28398395203964,-88.23088924070815,-123.60240139812802
1765810703434,280.6,1.2000000000000002,1.3,-47.28398395203964,-88.23088924070815,-122.10240139812801
1765810703450,282,1.2000000000000002,1.4000000000000001,-49.39174806745212,-88.15616882656145,-118.59358990147211
1765810703467,282.7,1.2000000000000002,1.4000000000000001,-49.39174806745212,-88.15616882656145,-117.89358990147215
1765810703484,284.1,1.3,1.4000000000000001,-47.11335023701355,-88.08959071484085,-118.77076579519466
1765810703500,285.40000000000003,1.3,1.4000000000000001,-47.11335023701355,-88.08959071484085,-117.47076579519464
1765810703517,286,1.3,1.4000000000000001,-47.11335023701355,-88.08959071484085,-116.87076579519467
1765810703534,287.2,1.3,1.4000000000000001,-47.11335023701355,-88.08959071484085,-115.6707657951947
1765810703551,288.40000000000003,1.4000000000000001,1.4000000000000001,-44.991447035650026,-88.02019953121845,-116.59144703565002
1765810703567,288.90000000000003,1.4000000000000001,1.4000000000000001,-44.991447035650026,-88.02019953121845,-116.09144703565
1765810703584,290,1.4000000000000001,1.4000000000000001,-44.991447035650026,-88.02019953121845,-114.99144703565001
1765810703600,291.1,1.5,1.4000000000000001,-43.01569162258453,-87.94828067852622,-115.86598046175354
1765810703617,291.6,1.5,1.4000000000000001,-43.01569162258453,-87.94828067852622,-115.36598046175352
1765810703634,292.5,1.5,1.5,-44.990181401479305,-87.8788008318104,-112.49018140147929
1765810703650,293.40000000000003,1.4000000000000001,1.5,-46.96598046175352,-87.94828067852622,-109.61569162258452
1765810703667,293.8,1.4000000000000001,1.5,-46.96598046175352,-87.94828067852622,-109.21569162258454
1765810703684,294.7,1.3,1.6,-50.897683751764916,-87.93855374478264,-104.38416286571103
1765810703700,295.1,1.3,1.6,-50.897683751764916,-87.93855374478264,-103.98416286571101
1765810703717,295.90000000000003,1.2000000000000002,1.6,-53.12250588304975,-88.00009358826263,-100.96073725479434
1765810703734,296.3,1.2000000000000002,1.5,-51.332911746553414,-88.0791483689432,-102.35137881879493
1765810703750,296.7,1.3,1.5,-49.07751058573351,-88.01515394387194,-104.20547075206957
1765810703767,297.8,1.4000000000000001,1.6,-48.804732374285884,-87.87409067210164,-103.37571769517454
1765810703784,298.5,1.5,1.6,-46.83736200067719,-87.80696213497716,-104.6416914909928
1765810703800,298.8,1.6,1.5,-43.141691490992784,-87.80696213497716,-108.03736200067716
1765810703817,299.40000000000003,1.6,1.5,-43.141691490992784,-87.80696213497716,-107.43736200067715
1765810703834,300.1,1.6,1.5,-43.141691490992784,-87.80696213497716,-106.7373620006772
1765810703850,300.40000000000003,1.6,1.4000000000000001,-41.17571769517452,-87.87409067210164,-108.40473237428586
1765810703867,301.1,1.6,1.4000000000000001,-41.17571769517452,-87.87409067210164,-107.70473237428584
1765810703884,301.40000000000003,1.6,1.4000000000000001,-41.17571769517452,-87.87409067210164,-107.40473237428586
1765810703901,301.90000000000003,1.7000000000000002,1.4000000000000001,-39.46141004013213,-87.79785904514574,-108.61781798467298
1765810703917,302.6,1.8,1.4000000000000001,-37.863084344623815,-87.71979055397266,-109.51492160388628
1765810703934,303.2,1.8,1.5,-39.79308026458932,-87.65708307933416,-106.98335450679595
1765810703951,303.5,1.9000000000000001,1.5,-38.27676375916162,-87.57942668977238,-108.19836159923697
1765810703967,304.1,1.9000000000000001,1.5,-38.27676375916162,-87.57942668977238,-107.59836159923697
1765810703984,304.6,1.8,1.5,-39.79308026458932,-87.65708307933416,-105.58335450679589
1765810704001,304.90000000000003,1.8,1.4000000000000001,-37.863084344623815,-87.71979055397266,-107.21492160388627
1765810704017,305.3,1.8,1.5,-39.79308026458932,-87.65708307933416,-104.88335450679588
1765810704034,305.7,1.8,1.5,-39.79308026458932,-87.65708307933416,-104.4833545067959
1765810704051,305.8,1.8,1.4000000000000001,-37.863084344623815,-87.71979055397266,-106.31492160388628
1765810704067,306.1,1.8,1.4000000000000001,-37.863084344623815,-87.71979055397266,-106.01492160388625
1765810704101,306.40000000000003,1.8,1.4000000000000001,-37.863084344623815,-87.71979055397266,-105.71492160388627
1765810704134,306.6,1.8,1.4000000000000001,-37.863084344623815,-87.71979055397266,-105.51492160388628
1765810704201,306.5,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-102.06566829012998
1765810704217,306.3,1.7000000000000002,1.4000000000000001,-39.46141004013213,-87.79785904514574,-104.217817984673
1765810704234,306.2,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-102.36566829013
1765810704251,306,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-102.56566829012999
1765810704267,305.8,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-102.76566829012998
1765810704284,305.7,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-102.86566829012997
1765810704301,305.40000000000003,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-103.16566829012996
1765810704317,305.1,1.6,1.5,-43.141691490992784,-87.80696213497716,-101.7373620006772
1765810704334,305,1.6,1.6,-44.98882844098846,-87.73740536465279,-99.98882844098847
1765810704351,304.8,1.5,1.7000000000000002,-48.56566829012997,-87.73298882384246,-96.61207585834725
1765810704368,304.5,1.3,1.6,-50.897683751764916,-87.93855374478264,-94.58416286571104
1765810704401,304.2,1.4000000000000001,1.6,-48.804732374285884,-87.87409067210164,-96.97571769517452
1765810704417,304,1.4000000000000001,1.7000000000000002,-50.517817984673,-87.79785904514574,-95.46141004013212
1765810704434,303.90000000000003,1.5,1.6,-46.83736200067719,-87.80696213497716,-99.24169149099278
1765810704451,303.8,1.5,1.6,-46.83736200067719,-87.80696213497716,-99.34169149099277
1765810704467,303.7,1.8,1.4000000000000001,-37.863084344623815,-87.71979055397266,-108.4149216038863
1765810704501,303.5,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-105.06566829012999
1765810704517,303.40000000000003,1.6,1.5,-43.141691490992784,-87.80696213497716,-103.43736200067714
1765810704534,303.3,1.6,1.4000000000000001,-41.17571769517452,-87.87409067210164,-105.5047323742859
1765810704568,303.2,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-105.36566829013003
1765810704634,303,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-105.56566829013002
1765810704651,303,1.6,1.5,-43.141691490992784,-87.80696213497716,-103.83736200067722
1765810704701,302.90000000000003,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-105.66566829012994
1765810704767,302.8,1.6,1.5,-43.141691490992784,-87.80696213497716,-104.0373620006772
1765810704851,302.8,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-105.76566829013
1765810704867,302.90000000000003,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-105.66566829012994
1765810704901,302.90000000000003,1.6,1.5,-43.141691490992784,-87.80696213497716,-103.93736200067717
1765810704967,302.90000000000003,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-105.66566829012994
1765810705034,303,1.6,1.5,-43.141691490992784,-87.80696213497716,-103.83736200067722
1765810705050,303.1,1.6,1.5,-43.141691490992784,-87.80696213497716,-103.73736200067718
1765810705084,303.1,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-105.46566829012995
1765810705167,303.2,1.6,1.5,-43.141691490992784,-87.80696213497716,-103.63736200067724
1765810705184,303.3,1.6,1.5,-43.141691490992784,-87.80696213497716,-103.53736200067719
1765810705200,303.3,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-105.26566829012998
1765810705251,303.40000000000003,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-105.16566829012994
1765810705368,303.6,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-104.96566829012995
1765810705434,303.8,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-104.76566829012995
1765810705467,303.90000000000003,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-104.66566829012996
1765810705517,304.1,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-104.46566829012998
1765810705567,304.3,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-104.26566829013
1765810705584,304.40000000000003,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-104.16566829012994
1765810705617,304.6,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-103.96566829012994
1765810705667,304.8,1.7000000000000002,1.5,-41.41207585834725,-87.73298882384246,-103.76566829012997
1765810705684,304.90000000000003,1.7000000000000002,1.4000000000000001,-39.46141004013213,-87.79785904514574,-105.61781798467301
1765810705700,305,1.5,1.2000000000000002,-38.6513788187949,-88.07914836894321,-106.33291174655344
1765810705717,305.1,1.4000000000000001,1.2000000000000002,-40.59358990147211,-88.15616882656145,-104.29174806745213
1765810705734,305.2,1.4000000000000001,1.4000000000000001,-44.991447035650026,-88.02019953121845,-99.79144703565005
